title,views,likes_x,dislikes,comment_total,L/D,likes_y,replies,poitive_score,negative_score,neutral_score,compound_score,compound_score_comm
Lost Kings - First Love (Official Video) ft. Sabrina Carpenter,555702,41514,439,1655,94.56492027334852,3.0,0.0,0.528,0.0,0.472,0.7717,0.4404
Louis Tomlinson - Just Like You (Lyric Video),3418238,314389,1496,18507,210.15307486631016,13.0,0.0,0.0,0.0,1.0,0.0,0.3612
Love @ First Swipe,64800,3872,106,236,36.528301886792455,297.0,5.0,0.0,0.0,1.0,0.0,0.6369
Lowe's is giving its workers Iron Man suits to carry your lumber,146597,2335,194,484,12.036082474226804,16.0,1.0,0.0,0.0,1.0,0.0,0.34
Lt Gen Silveria addresses cadets about racism incident,1105378,20400,796,4824,25.628140703517587,5.0,0.3333333333333333,0.17833333333333334,0.06133333333333333,0.7603333333333334,0.11059999999999999,-0.6249
Luis Fonsi - Despacito (Beatbox Cover) | Hiss & Bigman | Shout out,856071,22753,603,1537,37.733001658374796,50.0,2.0,0.755,0.0,0.245,0.4738,0.0
Luka Doncic sets career-high in scoring!,16050,148,2,20,74.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0
Lukas Graham - Off To See The World [Official Audio],153189,6391,145,767,44.07586206896552,5.0,0.0,0.169,0.16,0.671,0.0772,0.0
Luke Bryan - Light It Up (Lyric Video),144507,4400,138,312,31.884057971014492,51.0,0.0,0.411,0.0,0.589,0.5983,0.0
Luke Evans Snuck A Selfie With Stephen's Wife,262396,2914,94,279,31.0,74.0,1.0,0.461,0.041,0.498,0.9236,0.0
LÉON - I Believe in Us (Audio),35945,2282,17,144,134.23529411764707,95.0,4.5,0.304,0.033,0.663,0.9338500000000001,0.0
M7.1 Quake Rocks Mexico City On Anniversary Of 1985 Earthquake,256828,1239,100,2346,12.39,5.0,1.0,0.0,0.52,0.48,-0.8217,0.0
MAC N' CHEESE INSIDE FRIED CHICKEN - VERSUS,447402,13278,404,2917,32.866336633663366,4.0,6.0,0.0,0.0,1.0,0.0,0.0
MAC Studio Fix  Fluid NW58 |Nyma Tang #thedarkestshade,197952,10377,109,830,95.20183486238533,1.0,0.0,0.25075000000000003,0.04225,0.707,0.482025,0.0
MACKLEMORE FEAT KESHA - GOOD OLD DAYS,947646,48860,569,2687,85.86994727592267,9.0,6.0,0.208,0.034,0.758,0.9031,0.4404
MACKLEMORE FEAT KESHA - GOOD OLD DAYS (OFFICIAL MUSIC VIDEO),3528210,143035,1738,5724,82.29861910241657,46.0,3.0,0.328,0.0,0.672,0.658,0.4404
MACKLEMORE FEAT OTIENO TERRY - LEVITATE,346422,3407,87,157,39.160919540229884,175.0,16.0,0.694,0.0,0.306,0.7783,0.0
MAKEUP USING ONLY MY FINGERS CHALLENGE,320381,25780,189,1832,136.4021164021164,5.0,0.0,0.375,0.119,0.506,0.8779,0.0772
MAKING KYLIE JENNER'S CLOTHES *for cheap!*,425790,24612,406,2129,60.620689655172434,1.0,0.0,0.23168750000000002,0.0,0.7683125000000001,0.49164375,0.0
MAKING RIHANNA'S CLOTHES *for cheap!*,455746,22682,823,2407,27.560145808019442,5.0,1.0,0.275,0.0,0.725,0.2263,0.0
MAKING THE WORLD'S BIGGEST RAINBOW UNICORN COTTON CANDY FLOSS,295060,14833,120,979,123.60833333333333,758.0,42.0,0.395,0.0,0.605,0.9022,0.0
MATCH HIGHLIGHTS: Watford v. Man City,111891,902,89,158,10.134831460674157,184.0,5.0,0.0,0.0,1.0,0.0,0.0
MEET MY NEW KITTEN!,718813,49746,399,7263,124.67669172932331,4.0,0.0,0.0,0.0,1.0,0.0,0.0
MGMT - Little Dark Age,1247831,35384,1788,3864,19.789709172259506,7.0,0.0,0.0,0.0,1.0,0.0,0.0
MIDNIGHT GALAXY CUPCAKES - The Scran Line,37807,2560,16,216,160.0,47.0,1.0,0.0,0.811,0.189,-0.5106,0.0
MINDHUNTER | Trailer 2 | Netflix,113025,1600,67,184,23.880597014925375,269.0,8.0,0.0,0.32,0.68,-0.5096,0.0
MIRANDA SINGS LISTICK CUPCAKES! #hatersbackoff - The Scran Line,30720,1573,34,200,46.26470588235294,83.0,5.0,0.0,0.0,1.0,0.0,0.0
"MNT vs. Panama: Highlights - Oct. 6, 2017",49378,563,38,296,14.81578947368421,98.0,1.0,0.0,0.0,1.0,0.0,0.0
MONSTER FROGFISH FOUND!,2702068,45834,1312,5790,34.9344512195122,6.0,0.0,0.161,0.0,0.839,0.3612,0.0
MONSTER MASH - (Pop Punk Halloween cover by Jonathan Young),111248,8847,59,740,149.94915254237287,2.0,0.0,0.0,0.36599999999999994,0.634,-0.5750500000000001,0.0
MY 10 YEARS ON YOUTUBE! Real Talk Q&A,36227,2856,30,1208,95.2,3.0,0.0,0.0,0.0,1.0,0.0,0.0
MY 2017 YOUTUBE REWIND **365 DAYS OF VLOGS**,4041272,155844,40763,41376,3.823172975492481,17.0,0.0,0.0,0.0,1.0,0.0,0.0
MY BRAND NEW SHOW!!,5373340,392010,2827,18529,138.66643084541917,1.0,0.1875,0.14506249999999998,0.0213125,0.8336874999999999,0.22835000000000003,0.0
MY GIRLFRIEND PICKS MY OUTFITS!,2782307,170442,4991,23560,34.14986976557804,14.0,0.0,0.39,0.14,0.47,0.7869,0.0
MY GIRLFRIEND'S GAY FRIEND,109978,8863,278,644,31.88129496402878,7.0,0.0,0.11633333333333333,0.0,0.8836666666666666,0.27366666666666667,0.4939
MY LITTLE PONY CAKE! - NERDY NUMMIES,457152,21125,260,6316,81.25,2.0,0.0,0.364,0.0,0.636,0.743,0.0915
MY MORNING ROUTINE: FALL 2017,1003762,63917,1239,4121,51.58757062146893,2022.0,197.0,0.184,0.0,0.816,0.6209,0.0
MY SCARIEST GHOST EXPERIENCE!,1304339,142777,1902,13337,75.06677181913776,8130.0,500.0,0.183,0.086,0.731,0.9322,-0.3802
Machine Gun Kelly - Let You Go,2172912,90925,2464,3963,36.90137987012987,38.0,0.0,0.323,0.121,0.556,0.6106,-0.34
Mad Libs Fail with Camila Mendes! | Madelaine Petsch,426301,33157,152,1548,218.13815789473685,8.0,1.0,0.523,0.141,0.336,0.7717,-0.7901
Madea Is Trump's New Communications Director,367544,13795,615,727,22.43089430894309,14.0,0.0,0.0,0.0,1.0,0.0,0.0
Madison Beer Plays RAW's This Or That,12305,404,16,14,25.25,22.0,0.0,0.744,0.0,0.256,0.891,0.25
Maggie Rogers - Split Stones,84285,3849,103,257,37.36893203883495,17.0,0.0,0.23,0.215,0.555,0.0956,0.0
Magnum PIs booted from Comerica Park,105463,36,2,115,18.0,6.0,76.5,0.0,0.0,1.0,0.0,0.0
Major earthquake hits south of Mexico City,64563,256,33,436,7.757575757575758,61.0,39.5,0.0,0.0,1.0,0.0,0.0
Make Mega Blender VS Coca Cola in Slow Motion - Cause I can,77571,3350,75,426,44.666666666666664,129.0,5.0,0.211,0.04,0.749,0.961,0.0
Make PCB with a LCD mask,33250,259,17,32,15.235294117647058,4.0,0.0,0.672,0.0,0.328,0.6239,0.0
Make it Real: Kingsman Umbrella Gun!,556461,27542,295,2967,93.36271186440678,656.0,91.0,0.134,0.0,0.866,0.6341,-0.4003
Make-Up Hater Wears Fenty For A Day,1487634,42158,806,1640,52.30521091811414,2.0,0.0,0.07433333333333333,0.0,0.9256666666666667,0.10606666666666666,-0.4215
Makeup Tips & Secrets With Superstar Ariel Tejada | Shay Mitchell,882386,42516,767,2338,55.43155149934811,163.0,27.0,0.34,0.0,0.66,0.8689,0.0
Making My Own Halloween Costume! I Tom Daley,60525,2858,150,28,19.053333333333335,32.0,3.0,0.204,0.286,0.51,-0.1522,0.0
Making a Plasma Coil Bottle Launcher,231846,7655,115,1082,66.56521739130434,51.0,10.0,0.0,0.087,0.913,-0.3595,0.0
Making a Sword with THERMITE!,767931,28075,697,3972,40.27977044476327,2.0,0.0,0.138,0.0,0.862,0.31845,0.0
Man Feeds WILD SNAKE Friend A Snack | The Dodo,314551,9745,188,974,51.83510638297872,608.0,19.0,0.0,0.0,1.0,0.0,0.4939
Margot Robbie TATTOOS One of the Production Staff! | The Graham Norton Show,1396882,18279,462,1045,39.564935064935064,8.0,1.0,0.5,0.0,0.5,0.4588,0.0
Margot Robbie sets the record straight on Tonya Harding,12049,92,2,14,46.0,7.0,0.0,0.263,0.0,0.737,0.3612,0.2263
Maroon 5 - What Lovers Do ft. SZA,7481942,240499,4744,12593,50.695404721753796,8.0,0.0,0.517,0.0,0.483,0.8922,0.5267
"Maroon 5, Julia Michaels - Help Me Out (Audio)",1632518,68893,1419,2691,48.55038759689923,37.0,1.0,0.21,0.0,0.79,0.4926,0.4019
Marshmello - Silence Ft. Khalid (Official Music Video),2733050,157014,1902,9426,82.55205047318611,3.0,0.0,0.0,0.0,1.0,0.0,0.0
Marshmello ft. Khalid - Silence (Illenium Remix),765570,38986,579,2492,67.33333333333333,4.0,0.0,0.0,0.0,1.0,0.0,0.0
Martin Garrix & Matisse & Sadko - Forever (Official Music Video),1699530,131032,1380,7045,94.95072463768116,5.0,0.0,0.40800000000000003,0.0,0.592,0.57945,0.0
Martin Scorsese Teaches Filmmaking | Official Trailer,84257,842,1,98,842.0,110.0,3.0,0.0,0.0,1.0,0.0,0.0
Marvel Phase 4 Movies We Want to See Most (w/ Max Landis) - MOVIE FIGHTS!!,138446,3580,365,1567,9.808219178082192,6.0,0.0,0.394,0.0,0.606,0.758,-0.2304
Marvel's Runaways Teaser (Official) • A Hulu Original,1312271,5471,823,1671,6.647630619684082,3.0,0.0,0.191,0.275,0.534,-0.2732,0.0772
Marvel's The Punisher | Official Trailer 2 [HD] | Netflix,1784374,44539,558,5128,79.81899641577061,2.0,0.0,0.121,0.218,0.661,-0.5907,-0.4404
Marvel's The Punisher | Official Trailer [HD] | Netflix,4485351,122303,1665,16461,73.45525525525525,2.0,0.3333333333333333,0.16666666666666666,0.036333333333333336,0.7973333333333333,0.4815333333333333,-0.4404
Massive earthquake rocks Mexico City,1230325,5090,2163,2158,2.353213129912159,8.0,1.0,0.315,0.25,0.435,0.1531,0.0
Matt Damon Ruins Chris Hemsworth Interview,3159145,47379,2907,3764,16.29824561403509,45.0,2.0,0.0,0.0,1.0,0.0,-0.4404
Maze Runner: The Death Cure | Official Trailer [HD] | 20th Century FOX,5099132,62429,2128,7206,29.336936090225564,14.0,0.0,0.0,0.195,0.805,-0.5267,-0.5994
McDonald’s Rick and Morty Szechuan Sauce TASTE TEST! (Cheat Day),685006,16786,2493,1841,6.733253108704372,3.0,1.0,0.146,0.28,0.573,-0.4767,0.0
Meet The Black Comedian Who Has Become Japan’s Most Unlikely Star (HBO),92708,2741,185,694,14.816216216216215,6.0,1.0,0.0,0.0,1.0,0.0,0.3818
Meet the Man Building Human-Sized Nests,94035,2597,48,260,54.104166666666664,62.0,2.0,0.0,0.0,1.0,0.0,0.0
"Meeting Talking Donald, Mickey, and Minnie at Disney California Adventure",21654,179,1,30,179.0,18.0,0.0,0.307,0.0,0.693,0.7346,0.3182
Megan Mullally Hijacks A Stranger’s Tinder | Vanity Fair,404175,10558,340,661,31.05294117647059,7.0,0.0,0.0,0.0,1.0,0.0,0.1027
Meghan McCain Joins 'The View' As Co-Host | The View,231986,1505,1630,1949,0.9233128834355829,2.0,0.3333333333333333,0.032,0.14500000000000002,0.823,-0.5363333333333333,0.0
Melanie Martinez - Mad Hatter [Official Video],7016961,921577,12496,132061,73.74975992317542,2.0,0.0,0.131,0.0,0.8690000000000001,0.3327,-0.4939
Melipona Bee Defies Evolution,50582,509,126,457,4.0396825396825395,9.0,5.5,0.608,0.0,0.392,0.7345,0.0
Men Try False Lashes Challenge | Try This Challenge | Refinery29,10162,144,15,16,9.6,12.0,0.0,0.0,0.0,1.0,0.0,0.1531
Men vs Women - How Are They Different?,366018,9308,1282,3243,7.260530421216849,187.0,36.0,0.085,0.0,0.915,0.1531,0.0
Merrell Twins Live,43836,2788,22,322,126.72727272727273,40.0,0.0,0.247,0.0,0.753,0.3182,0.0
Message Impossible | Lele Pons,3214786,136512,5628,4789,24.255863539445627,50.0,8.0,0.141,0.092,0.767,0.3259,0.0
Metro Manners PSA: Super Kind - Aisle Blocking ブロキング,54303,666,17,59,39.1764705882353,39.0,2.0,0.472,0.0,0.528,0.6682,0.6908
Mexico 7.1 Earthquake: 'Absolutely Horrific Images' | MSNBC,880613,2948,526,3446,5.604562737642586,30.0,2.0,0.502,0.0,0.498,0.8425,-0.6901
Mexico is planning to build its own Hyperloop,65783,1812,83,1332,21.83132530120482,10.0,8.0,0.0,0.555,0.445,-0.9611,0.0
Mexico: More than 200 killed in 7.1 earthquake,11419,86,2,38,43.0,19.0,0.0,0.355,0.0,0.645,0.296,-0.6969
Michael Jackson - Blood On The Dance Floor X Dangerous (The White Panda Mash-Up),1212237,48914,985,6911,49.658883248730966,14.0,1.0,0.423,0.0,0.577,0.6588,-0.4767
Michelle Obama Discuss Finding Your Voice,4813,4,25,28,0.16,9.0,0.0,0.0,0.0,1.0,0.0,0.0
Michelle Obama Speech at Pennsylvania Conference for Women (10-3-17),114206,605,887,751,0.6820744081172492,13.0,0.0,0.0,0.0,1.0,0.0,0.0
Microsoft DevCast 1993,45020,301,23,212,13.08695652173913,157.0,7.666666666666667,0.0,0.0,1.0,0.0,0.0
Microsoft Life - Treehouse Meeting Space,99126,219,11,45,19.90909090909091,14.0,6.0,0.0,0.0,1.0,0.0,0.0
Mike Leach Press Conference Oct. 16,7612,30,4,4,7.5,1.0,0.0,0.583,0.0,0.417,0.6369,0.0
Mike Leach after practice Oct. 17,4228,16,2,2,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0
Miley Cyrus - See You Again in the Live Lounge,1703268,67601,1123,3373,60.19679430097952,9.0,1.0,0.0,0.121,0.879,-0.296,0.0
Miley Cyrus Carpool Karaoke,3661609,186226,2567,12834,72.54616283599533,2.0,0.0,0.39,0.0,0.61,0.4927,0.0
Miley Cyrus Opens The Tonight Show with Moving Performance of No Freedom,2669672,56535,1338,4131,42.25336322869955,3.0,0.5,0.102,0.2005,0.6975,-0.16014999999999996,0.4588
Miley Cyrus and Zane Lowe on Beats 1 [Full Interview],19650,692,20,69,34.6,55.0,3.0,0.507,0.0,0.493,0.8016,0.128
Miley Cyrus covers Wildflowers (Tom Petty Tribute) - The Howard Stern Show,92961,233,33,34,7.0606060606060606,22.0,3.5,0.388,0.0,0.612,0.8957,-0.2023
"Miley Cyrus talks VMAs, music and America in 2017 at Rainbowland",53740,2078,31,146,67.03225806451613,276.0,5.0,0.291,0.0,0.709,0.98,0.0
"Milos Teodosic Full Highlights 2017.10.01 vs Raptors - 1 Pt, SiCK 8 Assists in Clippers Debut!",308947,1337,49,383,27.285714285714285,309.0,22.0,0.0,0.193,0.807,-0.4767,-0.5562
Minelli - Empty Spaces (Official Video) [Ultra Music],518533,5847,290,413,20.162068965517243,145.0,12.0,0.0,0.0,1.0,0.0,-0.2023
Missed the 2017 Emmy Awards? Here are the highlights.,228803,802,1391,668,0.5765636232925953,41.0,12.0,0.148,0.174,0.677,-0.2023,0.2023
Mixing All My Eyeshadows Together,3796631,164924,1808,18949,91.21902654867256,7873.0,501.0,0.557,0.0,0.443,0.9632,0.0
Mom-to-Be Mindy Kaling Reveals Gender of Her Baby,546304,6595,304,15,21.69407894736842,39.0,1.0,0.116,0.0,0.884,0.3612,0.0
Moments after Raw went off the air - WWE Top 10,2509497,38959,1889,2349,20.62413975648491,3.0,1.0,0.592,0.0,0.408,0.4404,0.2023
Monument Valley 2 - Available on Android & iOS November 6th 2017,24075,189,2,23,94.5,14.0,0.0,0.0,0.0,1.0,0.0,0.0
More than 800 people injured after clashing with police in Catalonia,15405,169,14,196,12.071428571428571,42.0,6.0,0.0,0.0,1.0,0.0,-0.4019
Morrissey - Spent the Day in Bed (Official Lyric Video),271963,5992,233,744,25.716738197424892,16.0,1.0,0.0,0.569,0.431,-0.6808,0.0
Morrissey - Spent the Day in Bed (Official Video),501626,12623,497,1355,25.398390342052313,36.0,15.0,0.133,0.0,0.867,0.6956,0.0
Mosaic: Official Trailer,37882,267,11,19,24.272727272727273,11.0,1.0,0.0,0.252,0.748,-0.4003,0.0
Mosby's Motto,221078,3194,149,108,21.436241610738254,135.0,1.0,0.359,0.0,0.641,0.4215,0.0
Most Dangerous Jobs,445638,7781,731,2482,10.644322845417237,2.0,0.0,0.02125,0.2155,0.76325,-0.4921,-0.5256
Most Popular Names Around the World,366072,8327,461,3018,18.06290672451193,2.0,0.0,0.0,0.0,1.0,0.0,0.4754
Most Powerful Corporations in the World?,344429,7466,505,1138,14.784158415841585,22.0,0.0,0.0,0.0,1.0,0.0,0.4754
Mother! - Movie Review,329649,13226,337,2726,39.246290801186944,26.0,1.0,0.0,0.59,0.41,-0.6496,0.0
Movie Spoilers | Anwar Jibawi,1650271,64992,1352,3339,48.071005917159766,8.0,1.0,0.0,0.0,1.0,0.0,0.0
Murder on the Orient Express | Official Trailer 2 [HD] | 20th Century FOX,1986475,8638,814,1124,10.611793611793612,3.0,0.0,0.0,0.605,0.395,-0.6808,-0.6908
Musician Tom Petty dead at 66,118455,852,109,1110,7.81651376146789,4.0,0.0,0.0,0.297,0.703,-0.368,-0.7269
Mutual Human Actuation (UIST 2017),25635,196,10,9,19.6,7.0,0.0,0.102,0.0,0.898,0.1779,0.0
My 1st Day at Chemotherapy (UCSF),432885,19409,221,3144,87.82352941176471,6.0,1.0,0.0,0.0,1.0,0.0,0.0
My Boyfriend Buys My Outfits,2822860,175347,1710,16202,102.5421052631579,5.0,0.0,0.0,0.0,1.0,0.0,0.0
My Burning Man Film - 2017,1116302,70219,1991,5711,35.268206931190356,8.0,0.0,0.245,0.0,0.755,0.5994,0.0
My Butt Has Some Complaints About Australia,248787,12683,566,2096,22.408127208480565,17.0,1.0,0.0,0.42,0.58,-0.4404,-0.4019
My Childhood Stories,2347371,151340,667,27589,226.89655172413794,48772.0,501.0,0.0,0.0,1.0,0.0,0.0
My Day at Apple with the new iPhone X!,793296,23330,1761,2695,13.248154457694492,10.0,11.0,0.0,0.0,1.0,0.0,0.0
My Dogs Try On Halloween Costumes,2785001,205672,2114,27775,97.29044465468307,2.0,0.0,0.09133333333333334,0.11366666666666668,0.7949999999999999,0.08190000000000001,0.0
My EXCITING News!!,117909,12080,30,2359,402.6666666666667,2.0,0.0,0.527,0.0,0.473,0.8309,0.6723
My Early Morning Flight Routine! | Ingrid Nilsen,167796,6934,126,350,55.03174603174603,7.0,0.0,0.0,0.0,1.0,0.0,0.0
My Everyday MAKEUP Routine | Fleur De Force,114145,4377,86,204,50.895348837209305,19.0,2.0,0.422,0.0,0.578,0.8988,0.0
My Favorite Tech of the Month - September!,304337,10909,421,836,25.91211401425178,2.0,0.0,0.1665,0.0,0.8335,0.2294,0.5093
My First Job turned into a heist movie,440886,19783,517,5464,38.26499032882012,362.0,24.0,0.309,0.0,0.691,0.555,0.0
My First Lookbook,134363,20858,101,1334,206.5148514851485,2.0,0.0,0.14866666666666667,0.09599999999999999,0.7553333333333333,0.06493333333333333,0.0
My First PC Build with Austin Evans !!!!,71451,3958,92,902,43.02173913043478,4.0,0.0,0.64,0.0,0.36,0.7964,0.0
My Friend Dahmer - Official Trailer (US) - FilmRise,174248,1213,8,152,151.625,123.0,8.0,0.196,0.34,0.464,-0.4198,0.4939
My Go To Look Using The Jaclyn Hill Palette | Jaclyn Hill,991064,49217,3046,8020,16.15791201575837,15.0,5.0,0.073,0.095,0.832,-0.5189,0.0
My Lazy Day Makeup Routine,422974,24959,366,1641,68.19398907103825,6.0,2.0,0.0,0.0,1.0,0.0,-0.3612
My Little Pony Princess Twilight Sparkle 3D Cake How To Cook That Ann Reardon,96763,3050,123,713,24.796747967479675,107.0,6.0,0.534,0.0,0.466,0.8798,0.4215
My Little Pony x ColourPop Review and Try-On (ohmygoditssocute),58230,3742,79,232,47.36708860759494,125.0,2.0,0.224,0.421,0.354,-0.516,0.0
My Mama Wears Timbs,22165,2643,12,259,220.25,169.0,7.0,0.354,0.0,0.646,0.8564,0.0
My Response,8808424,706104,57280,135649,12.327234636871509,72.0,8.0,0.444,0.0,0.556,0.5859,0.0
My Sweet Jax (Tribute to a Cat),25037,2846,11,537,258.72727272727275,3.0,0.0,0.11733333333333333,0.10633333333333334,0.7763333333333332,-0.08246666666666665,0.4588
My Top 3 Drugstore Foundations | Nyma Tang,46204,4024,24,365,167.66666666666666,20.0,0.0,0.396,0.0,0.604,0.9153,0.2023
My baby hears me for the first time and is almost moved to tears!,4390432,17145,494,954,34.70647773279352,122.0,12.0,0.1,0.0,0.9,0.2755,-0.2331
"My slowest, longest dab",1375587,103944,3858,7916,26.942457231726284,59.0,2.0,0.411,0.0,0.589,0.5983,0.0
NASA Mission Control 360 Live: Cassini’s Finale at Saturn,307285,2597,113,157,22.98230088495575,95.0,7.0,0.344,0.0,0.656,0.8126,0.0
NASA holds a news conference following Cassini's grand finale,191166,730,125,75,5.84,28.0,4.0,0.0,0.0,1.0,0.0,0.4588
NEEDTOBREATHE - WALKING ON WATER [Official Video],33635,1333,32,136,41.65625,26.0,7.0,0.016,0.0,0.984,0.04686666666666667,0.0
NEON SKULL HALLOWEEN MAKEUP TUTORIAL,774603,52238,1071,4994,48.774976657329596,2.0,0.0,0.457,0.0,0.543,0.6369,0.0
NEVER BEEN SO MAD. GRILLING WITH LIZA!!,5063058,363759,8661,13488,41.999653619674405,8.0,0.0,0.0,0.0,1.0,0.0,-0.6908
NEW SHADE! MILANI CONCEAL + PERFECT 2 in 1 Foundation {First Impression Review & Demo!},259165,11704,584,2446,20.041095890410958,1287.0,132.0,0.093,0.0,0.907,0.7696,0.7856
NF - Let You Down (Audio),1161121,67930,522,7469,130.13409961685824,12.0,5.0,0.261,0.095,0.643,0.9414,0.0
NF - Outcast,1289652,59764,1042,6853,57.355086372360844,10.0,1.0,0.251,0.043,0.706,0.9519,0.0
NFL Boycott 2017 burn your gear and peacefully protest,331155,5667,3260,3116,1.7383435582822087,16.0,0.0,0.351,0.1385,0.5105,0.5237,0.0258
NO POMEGRANATES,1775069,55761,881,8339,63.29284903518729,19.0,3.0,0.0,0.157,0.843,-0.3818,-0.296
NOT ENOUGH MILK? (My Breastfeeding Journey & Tips) || #MOMTEMBER,36250,1566,23,182,68.08695652173913,60.0,0.0,0.153,0.093,0.754,0.7925,0.0
NY Comic-Con Official Trailer: THE X-FILES | Season 11 | THE X-FILES,887297,11406,532,1985,21.43984962406015,10.0,2.0,0.229,0.178,0.593,0.2577,0.0
"NYFW, LIMO RIDES & A BIG UNBOXING | Carli Bybel",469986,17749,676,2303,26.255917159763314,4.0,1.0,0.251,0.073,0.676,0.945,0.0
NYYC 2017 1A Finals 1st Place - Evan Nagao,501282,4499,192,563,23.432291666666668,14.0,1.0,0.383,0.0,0.617,0.68,0.0
Name That Song Challenge with Jared Leto,1022278,14968,696,1480,21.50574712643678,11.0,0.0,0.0,0.0,1.0,0.0,0.0772
Nashville vigil for Las Vegas shooting victims #PrayForVegas,115309,498,31,77,16.06451612903226,20.0,0.0,0.184,0.202,0.614,-0.0516,-0.3182
Nature’s Wonderland | A Mickey Mouse Cartoon | Disney Shorts,856592,10075,713,1648,14.130434782608695,2.0,1.0,0.0,0.586,0.414,-0.8591,0.0
Ned Tries Famous Soccer Trick Shots • The Try Vlog,422939,11532,845,1568,13.647337278106509,2.0,0.0,0.0485,0.14375000000000002,0.8075,-0.021449999999999997,-0.0516
Neil deGrasse Tyson Answers Science Questions From Twitter | Tech Support | WIRED,644185,22987,696,2701,33.02729885057471,3.0,1.0,0.128,0.19,0.682,-0.4588,0.4019
Nerf Bow Trick Shots | Dude Perfect,13686054,432783,9367,21853,46.20294651435892,7.0,1.0,0.0,0.0,1.0,0.0,0.5423
Nerf War in The Worlds Largest Blanket Fort! (Over 4000 feet!),488446,17853,698,3139,25.577363896848137,1142.0,181.0,0.254,0.0,0.746,0.8168,-0.6688
Nerf meets Call of Duty: Gun Game 8.0 | First Person in 4K!,1862718,21516,1960,2108,10.977551020408164,156.0,105.0,0.065,0.148,0.788,-0.4184,-0.4003
Netflix Is A Joke | Emmys 2017 | Netflix,1461691,22521,1309,1853,17.20473644003056,31.0,0.0,0.0,0.0,1.0,0.0,0.296
New Dad Andy Samberg’s Epic CONAN Entrance  - CONAN on TBS,244265,4721,171,276,27.608187134502923,230.0,8.0,0.322,0.148,0.53,0.5065,0.0
"New Justice League Trailer, Last Jedi Trailer Tomorrow - The John Campea Show",28347,1063,45,338,23.622222222222224,12.0,1.0,0.355,0.171,0.474,0.5994,0.5267
New Kardashian Babies = New Kardashian Show,279743,3913,232,301,16.86637931034483,629.0,11.0,0.183,0.206,0.611,-0.0772,0.0
New Orleans readies for storm surge from Hurricane Nate,7386,56,15,69,3.7333333333333334,17.0,15.75,0.0,0.0,1.0,0.0,0.0
New Thor: Ragnarok International Trailer Featuring More Hela - Movie Talk,58454,1737,83,382,20.927710843373493,7.0,0.0,0.242,0.06899999999999999,0.689,0.4322333333333333,0.0
New Yorkers Help Us Write An Inspirational Jam! The Key of Awesome #126,66675,2724,153,337,17.80392156862745,67.0,5.0,0.538,0.0,0.462,0.5411,0.8858
New! BURTS BEES GOODNESS GLOWS FOUNDATION {First Impression & Demo!} 15 DAYS OF FOUNDATION,192937,10880,192,1376,56.66666666666667,1.0,0.14285714285714285,0.2581428571428571,0.03428571428571429,0.7075714285714285,0.3970714285714285,0.7365
